mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__class_weight,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.054152393341064455,0.0019050121307373046,0.17081112542101454,0.8203479276861623,balanced,14,15,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 15}",54,0.1823447145721889,0.8237019692975984,0.16010942358977998,0.8341520589422811,0.15685196430243253,0.820599188139467,0.17041562829298312,0.8204145818303334,0.18434026421399394,0.8028718402211312,0.0023570166727854493,0.00020041491285875551,0.011185920515418333,0.010072584996346728
0.0670783519744873,0.0024066925048828124,0.16661091813757872,0.9273191318874453,balanced,15,1,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 1}",104,0.16881360686715935,0.9349504900821697,0.15468444853665478,0.9524731411983396,0.16098252925542664,0.9249251493153129,0.1762305701512884,0.9260719358442737,0.17235362264778298,0.8981749429971302,0.0021595037366715186,0.0003752092070899474,0.007800806540188171,0.017593363572147806
0.06196432113647461,0.0021058082580566405,0.16443077269323156,0.9166038153170414,balanced,15,2,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 2}",125,0.1700879010123834,0.9238075821789763,0.1555068282965814,0.939519823673759,0.16287626596065527,0.9157447427488666,0.16954529080266756,0.9151377537207874,0.16413695838484124,0.8888091742628175,0.0009823042603708764,0.0001997472278597196,0.005297781915173753,0.016446684222789786
0.06466631889343262,0.0023066520690917967,0.1668172983895922,0.9074023933250375,balanced,15,3,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 3}",103,0.1712299865861726,0.9140847032768097,0.15829126744151423,0.9275430084410108,0.16521036514369625,0.9077317258426839,0.17075103861243845,0.9063460825441705,0.1686053339310367,0.8813064465205126,0.0027739584997118916,0.0004009962471736792,0.004763203017968717,0.015050052063291169
0.06165323257446289,0.002312326431274414,0.1699103175921153,0.8980884072379152,balanced,15,4,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 4}",64,0.17920379450009255,0.9046871911633317,0.1496095222557364,0.9151024971090915,0.15994411462991234,0.8989057245043899,0.17061497767418535,0.8957408201472926,0.19019430052051095,0.8760058032654694,0.001949399670327171,0.00041191959818165694,0.01420981922562189,0.012859578331382529
0.05996556282043457,0.002205944061279297,0.17247911744960043,0.8891846732642481,balanced,15,5,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 5}",41,0.1824598123623431,0.8966666857589003,0.15160167721455498,0.904289228534468,0.15952641940195408,0.8887971527823463,0.18135671319093422,0.8868820882307715,0.18746528079262734,0.8692882110147546,0.0015060485934048418,0.000245495784643015,0.01418901122179478,0.011708538601269273
0.05836181640625,0.00220637321472168,0.17426957429417148,0.8802516259922815,balanced,15,6,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 6}",22,0.1797585343003302,0.8862519815094527,0.15446071763975563,0.8952432047278415,0.16529716062325234,0.8808817914571352,0.17738497846022497,0.8799979419087341,0.19446524072405413,0.8588832103582434,0.0022933239171620034,0.00024524432722563237,0.013567482956765655,0.01198183917562978
0.05755138397216797,0.0020107746124267576,0.17201713711715783,0.8729573876121878,balanced,15,7,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 7}",47,0.17616114801914887,0.8774565099621062,0.14943928814670387,0.88664279346032,0.16175265388295343,0.8739930357083744,0.17752761421451793,0.8729569820641631,0.19522899865331975,0.8537376168659753,0.001207667924420127,1.0159429424465763e-05,0.015499298605853138,0.010751786733638264
0.05564789772033692,0.0019106388092041016,0.17298109168667355,0.8654947892660129,balanced,15,8,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 8}",36,0.1830322886391011,0.8704084428680592,0.1510713973010452,0.8779737482307699,0.16032949043567232,0.8651678219671671,0.17941251781424672,0.8655629777609368,0.19107567741863415,0.8483609555031315,0.0005491193320162499,0.00018975742948549248,0.014898536501420884,0.009731888051805778
0.05514688491821289,0.0020053863525390627,0.17327034996783672,0.8585689364561622,balanced,15,9,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 9}",33,0.1851941491004197,0.8636584373903338,0.1525055624088355,0.870300388547137,0.161714669559922,0.8570125991275287,0.17754490644651788,0.8586790417335846,0.18940399950512457,0.8431942154822272,0.001381971969191536,4.862803948967729e-07,0.014038979685218911,0.008970466453877878
0.05484509468078613,0.002005767822265625,0.1692109368663375,0.852949544756988,balanced,15,10,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 10}",70,0.1865545445482274,0.8578535396706727,0.14718895060009415,0.8638132886274377,0.16754659184905593,0.8514692157574278,0.17085646955584466,0.8536358872546992,0.17390340423496453,0.8379757924747027,0.0015723320599839703,9.536743164062499e-08,0.012756057703060639,0.008590061633987577
0.055148649215698245,0.002010345458984375,0.17720045073259824,0.8472146966866763,balanced,15,11,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 11}",14,0.19302028517785022,0.8510840366680937,0.15229506661955408,0.859077460286016,0.16581605750853376,0.8458116462079364,0.17210536360263962,0.848115163848669,0.20277850204000433,0.8319851764226667,0.0013124673296650438,0.000324852431508056,0.01833119112678938,0.008836454394531923
0.056756019592285156,0.0021060943603515626,0.16914179252590605,0.8421066359507268,balanced,15,12,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 12}",71,0.18958382900898127,0.8443827970845682,0.14232085748392945,0.8541102192177822,0.16050043110025,0.8408389199836815,0.1762306847020951,0.8438168463643511,0.1770730797832783,0.8273843971032508,0.0016482449526693827,0.00020067699592582475,0.01628184733768999,0.008608637068322053
0.05294289588928223,0.0020057201385498048,0.16903606553936557,0.8365145769189759,balanced,15,13,"{'DT__class_weight': 'balanced', 'DT__max_depth': 15, 'DT__min_samples_leaf': 13}",72,0.18136871175573102,0.8380492552703647,0.1443426370695501,0.8471486344834224,0.16244350676798266,0.8357763818477305,0.18034352770029985,0.8377331994398582,0.17668897798512773,0.8238654135535044,0.001107209644661489,4.422005889652111e-07,0.014084753706101698,0.007449425811217686
