mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.9885286331176758,0.004211139678955078,0.11247163245888864,0.11421987840214927,"(25,)",0.00070170382867,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.00070170382867038299}",61,0.11425674043202186,0.11463257480375715,0.11123205886128036,0.11345927499889484,0.11508946975016422,0.1156581164172026,0.10927957460307866,0.11169498890263625,0.11249735985107104,0.11565443688825547,0.3147377610887142,0.00040104395923259024,0.0020864453716729343,0.0015000259650884212
0.6665723323822021,0.004010629653930664,0.11441897281868073,0.11607573002843574,"(25,)",0.0020309176209,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.0020309176209047371}",35,0.11565798017320138,0.11612523593882713,0.1126786752436824,0.11569508753252894,0.11507002801120447,0.11637206760900508,0.11482574739036511,0.11584502830492967,0.11386137697321615,0.11634123075688792,0.11778078325597532,0.0004484607056454087,0.0010455266110434198,0.0002679064868751174
0.33438920974731445,0.004111003875732422,0.11369049902149887,0.11498064765289524,"(25,)",0.00587801607227,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.0058780160722749115}",46,0.11483170626741264,0.11446061763724116,0.1110489667565139,0.11349024180400444,0.11390709113834215,0.11523367729801696,0.11552834720606672,0.11595961915383925,0.11313624755396576,0.11575908237137439,0.09891770185146777,0.0004913031305386776,0.0015500122001527162,0.0009077566439849163
0.3889341354370117,0.004010725021362305,0.11502734468602797,0.12169607968060474,"(25,)",0.0170125427985,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.017012542798525893}",23,0.11554059359592894,0.11577526655160453,0.12030126115626352,0.14759260779220326,0.11116608907714029,0.11282189764383456,0.11473948970497151,0.11505727506989726,0.1133871703308848,0.11723335134548409,0.1202562276003346,0.0005492935035156437,0.003025442585469727,0.013026334664957201
0.2323178768157959,0.004010581970214843,0.11460651398949923,0.11668116669996864,"(25,)",0.0492388263171,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.049238826317067413}",29,0.11037271512378537,0.11174098467232475,0.11276048155111101,0.11354891599896841,0.11382303864942203,0.11466919189135842,0.11446489266885206,0.11481987497419295,0.1216209059744256,0.12862686596299866,0.056343745625138705,0.0003172604274454643,0.0037721150143591054,0.0060733610681705935
0.2619966983795166,0.0034091949462890627,0.11093177308457572,0.11240541392745237,"(25,)",0.14251026703,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.14251026703029993}",75,0.11154587224155095,0.11408403096621679,0.11279837269598203,0.1135839976004556,0.10905639614336303,0.10914581905365206,0.11190056225520557,0.11142602945991054,0.10935630024505076,0.1137871925570269,0.08067104879873042,0.00020041468595567637,0.0014695821700309623,0.001881503627145924
0.18168315887451172,0.0038101673126220703,0.10432194256933207,0.10446209148849364,"(25,)",0.41246263829,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 0.41246263829013563}",110,0.11169056925748624,0.11067765145798363,0.10678908786449182,0.1076652362221529,0.10140235339418786,0.10198263478120585,0.09999999999999999,0.1000725519027942,0.10171808990373042,0.10191238307833164,0.030089019246808936,0.0005112958776602958,0.004345115713069761,0.00402020144355188
0.18629517555236816,0.0036098003387451173,0.1000194277177038,0.10094445833236179,"(25,)",1.19377664171,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 1.1937766417144382}",158,0.0999199679871949,0.10458112076548255,0.1,0.10007612658171623,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.1001773764457531,0.10006504431461015,0.026126291303280817,0.00037508174537982463,8.480602301313864e-05,0.0018186085768743263
0.20524582862854004,0.0032085895538330076,0.10001229843584251,0.1000150111655114,"(25,)",3.45510729459,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 3.4551072945922181}",161,0.10004716981132075,0.10005611457451191,0.1,0.09998999399639784,0.09995998399359743,0.09999999999999999,0.09999999999999999,0.09998999499749876,0.1000543521178434,0.10003895225914845,0.04527750319031314,0.0004012229068430993,3.4709952445078605e-05,2.7348377277291693e-05
0.1642366409301758,0.003308868408203125,0.0999839935923149,0.10005080919994438,"(25,)",10.0,"{'MLP__hidden_layer_sizes': (25,), 'MLP__learning_rate_init': 10.0}",225,0.1,0.09997998799279567,0.1,0.10003716937085237,0.10000000000000002,0.10002358768722727,0.099919935948759,0.10002895421056442,0.09999999999999999,0.10018434673828215,0.01609478953743802,0.00024574905727732125,3.20208175739449e-05,6.964569445468568e-05
3.478950929641724,0.004010629653930664,0.11985543756607862,0.10038493169756654,"(30,)",1e-05,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 1.0000000000000001e-05}",7,0.09942275272809889,0.10021996885740615,0.10012901206830498,0.09991092744738639,0.09984552311490634,0.09982267002801777,0.09958204706723178,0.09992367515673874,0.20037842307182835,0.10204741699828378,0.32721486115098836,0.000709011163631139,0.04024208489979535,0.0008419793256872418
1.8709752559661865,0.004211139678955078,0.10053740652325015,0.10123896534335655,"(30,)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 2.8942661247167517e-05}",146,0.09980435820047652,0.10010433699942904,0.10104396475571362,0.10300647778689621,0.10003263569578776,0.10035437128724482,0.09983583092889405,0.10023204750702186,0.1019716953364485,0.10249759313619074,0.3769836148447807,0.0005111274951128276,0.000848155345309848,0.0012483601892917782
1.2709798336029052,0.004311561584472656,0.10475381016884083,0.1046049655035552,"(30,)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 8.3767764006829236e-05}",105,0.1092697456341027,0.10536801854671006,0.10104553142011523,0.10262668392402348,0.10671047664348758,0.1078601506935533,0.09968004592353126,0.10024490214757482,0.10705980546589228,0.1069250722059143,0.45299574775243046,0.0005115763846713939,0.0037158989088047355,0.0028101646270017647
1.1571824550628662,0.004612398147583008,0.1090645117557396,0.11054318893207216,"(30,)",0.000242446201708,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.00024244620170823283}",85,0.11217679524640045,0.11039400146751573,0.10862967828640892,0.10911580088753806,0.11010377736000061,0.11228530490153982,0.1061818889073523,0.11027196933765858,0.10822598616883125,0.11064886806610853,0.15429189395271536,0.0004911083237479125,0.0019986103292033495,0.00101778089273659
0.7248271465301513,0.004311466217041015,0.11214324618221659,0.11338915242544674,"(30,)",0.00070170382867,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.00070170382867038299}",67,0.11414964098847087,0.1117733206264129,0.11049566996609965,0.11211070786828742,0.11340275732934685,0.11424167037078009,0.11079210538241914,0.11381629958746328,0.11187377462139601,0.11500376367429001,0.08369986742281947,0.0007502462049009198,0.0014302435631385556,0.0012459168446188227
0.4079848289489746,0.0044119834899902345,0.11293343576348198,0.11405376885693011,"(30,)",0.0020309176209,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.0020309176209047371}",57,0.11601319773192295,0.11509034209297841,0.11143168588189992,0.11317529519952801,0.11450778424577379,0.11436615713973732,0.11112384247020257,0.11319825616310929,0.11158639039594112,0.11443879368929749,0.1420217817818954,0.00037532386744483596,0.0019653849327685917,0.000751522796793869
0.3876310348510742,0.004010581970214843,0.11397820906486206,0.11510015638900299,"(30,)",0.00587801607227,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.0058780160722749115}",40,0.11333076626877166,0.11334155605994804,0.11240122464079971,0.11404687605581393,0.11515207969980445,0.11645160111752861,0.11646675831231021,0.11636568372640148,0.11254066018270018,0.11529506498532288,0.11830930236706273,0.0006339553264173787,0.0015836942632493057,0.0012383881648753774
0.2702187538146973,0.004511737823486328,0.11389997206747188,0.1148922622429633,"(30,)",0.0170125427985,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.017012542798525893}",41,0.1158513405362145,0.1148074585994668,0.11058731039585648,0.11386777578989898,0.11569597650380906,0.11529804779907689,0.11556467815762042,0.11560470292936303,0.1117982824201787,0.11488332609701078,0.07599660853814157,0.00031673262065143987,0.002244851326676126,0.0005880608224248933
0.30751786231994627,0.004311323165893555,0.11342649680343601,0.1189203174140964,"(30,)",0.0492388263171,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.049238826317067413}",50,0.11554552009483038,0.11429175939341175,0.1108575883183462,0.11155153995805904,0.11428779058793329,0.11454740399375843,0.11502492560085803,0.13961953734451515,0.11141433629187815,0.11459134638073756,0.11412301463888597,0.0002455737752680063,0.0019202052563230987,0.010411940244399459
0.2753322124481201,0.003810214996337891,0.12034669133313897,0.11635841011138903,"(30,)",0.14251026703,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.14251026703029993}",4,0.1572577573053235,0.1388424034324434,0.10869445891564174,0.10908282792531986,0.11183830135827917,0.11138723874759328,0.11288538785153167,0.11092113023591478,0.1110216243023752,0.1115584502156739,0.04565621837341522,0.0004009247109733448,0.018516269934727537,0.011276348912484021
0.20715065002441407,0.003509378433227539,0.10092356096932972,0.10126872555192865,"(30,)",0.41246263829,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 0.41246263829013563}",136,0.09998167191404864,0.10033674645169222,0.10276449329324126,0.10283698191844919,0.10187072762245115,0.10314631448384143,0.09999999999999999,0.1,0.09999999999999999,0.10002358490566039,0.03410428939719868,0.0004483007968745421,0.0011730118832123954,0.0014151602754993548
0.1779733657836914,0.003308820724487305,0.09993369518976954,0.1001099238134513,"(30,)",1.19377664171,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 1.1937766417144382}",230,0.1,0.1,0.1000143076098364,0.10000144207293334,0.09976705776650283,0.10001144807653549,0.09999999999999999,0.1,0.09988706396924994,0.10053672891778768,0.03159135222155181,0.0006013870428298865,9.512138459246273e-05,0.00021344547097648208
0.2028440475463867,0.003509235382080078,0.10002316741200866,0.1000335245374138,"(30,)",3.45510729459,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 3.4551072945922181}",156,0.10006863122607534,0.10013224115622812,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.10004716981132074,0.1000353815308409,0.09999999999999999,0.10000000000000002,0.02942316410051686,0.00031695891376384654,2.9170082089823417e-05,5.122519513120199e-05
0.2631996154785156,0.0038100719451904298,0.10000943584830219,0.10000779136423628,"(30,)",10.0,"{'MLP__hidden_layer_sizes': (30,), 'MLP__learning_rate_init': 10.0}",164,0.1,0.10000178784001149,0.10004716981132075,0.10002358768722726,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1000017888411124,0.09999999999999999,0.1000117924528302,0.03201794850612591,0.00040121092659177243,1.8869338909551385e-05,8.925362441993276e-06
0.18308682441711427,0.0033089160919189454,0.1,0.1,"(5, 5)",1e-05,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 1.0000000000000001e-05}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.00843324774897946,0.0002457878212334661,1.0747897164823705e-17,1.0749688212373146e-17
0.18459086418151854,0.003308868408203125,0.1,0.1,"(5, 5)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 2.8942661247167517e-05}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.008468957341506118,0.0002453595981756354,1.0747897164823705e-17,1.0749688212373146e-17
0.18870172500610352,0.0034090518951416016,0.1,0.1,"(5, 5)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 8.3767764006829236e-05}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.004104740861997324,0.0002005815718526227,1.0747897164823705e-17,1.0749688212373146e-17
0.19191012382507325,0.0032085895538330076,0.1,0.1,"(5, 5)",0.000242446201708,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.00024244620170823283}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.001466822867380065,0.0002454181027647395,1.0747897164823705e-17,1.0749688212373146e-17
0.18378853797912598,0.0034093856811523438,0.1,0.1,"(5, 5)",0.00070170382867,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.00070170382867038299}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.004856647365601987,0.0002003908937421167,1.0747897164823705e-17,1.0749688212373146e-17
0.21848087310791015,0.0034093379974365233,0.10000487777409574,0.10002887764637036,"(5, 5)",0.0020309176209,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.0020309176209047371}",170,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.10002440838938256,0.10014438823185179,0.051052543556667045,0.00020048637454771936,9.760426697621743e-06,5.7755292740716005e-05
0.5034385204315186,0.003308868408203125,0.10601310515792364,0.1063943927321741,"(5, 5)",0.00587801607227,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.0058780160722749115}",97,0.11372601870937056,0.11281905952157213,0.11109187071054837,0.1122856129056606,0.10553610123294602,0.10695157866036996,0.09999999999999999,0.1,0.09969699213830714,0.09991571257326778,0.24917878503491836,0.0002456516115490468,0.005684497522071181,0.005641893824959045
0.1874985694885254,0.003308820724487305,0.1,0.1,"(5, 5)",0.0170125427985,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.017012542798525893}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.005957382326509011,0.0002453210353386739,1.0747897164823705e-17,1.0749688212373146e-17
0.5099559307098389,0.0035094261169433595,0.11156912096752043,0.11224768841472191,"(5, 5)",0.0492388263171,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.049238826317067413}",69,0.11239495798319327,0.11174493468341887,0.11295854190732897,0.11381878307312257,0.11316309542684999,0.1158028360836384,0.11073708023022191,0.11075078876860296,0.10858795578227565,0.10912109946482677,0.12923674408742264,1.1680077279964343e-07,0.0017162135642474386,0.0023399334050333113
0.374696159362793,0.0032086849212646486,0.11223138383463743,0.11205102461176823,"(5, 5)",0.14251026703,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.14251026703029993}",65,0.1135109515504315,0.11245854836879013,0.10636078959885839,0.1067139434503962,0.11430009739744955,0.11396028795482266,0.11474035832439533,0.11328896433120442,0.11224547358509741,0.11383337895362776,0.08385420120579605,0.0004009962188225805,0.0030555665696220375,0.002720480810358497
0.19682321548461915,0.0031082630157470703,0.1,0.1,"(5, 5)",0.41246263829,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 0.41246263829013563}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.017423234494663355,0.00020051016677143834,1.0747897164823705e-17,1.0749688212373146e-17
0.20785255432128907,0.003208637237548828,0.1,0.1,"(5, 5)",1.19377664171,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 1.1937766417144382}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.021573852281861507,0.00024567097421393584,1.0747897164823705e-17,1.0749688212373146e-17
0.20494503974914552,0.0031084060668945313,0.1,0.1,"(5, 5)",3.45510729459,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 3.4551072945922181}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.021584981159094033,0.0003751454210388103,1.0747897164823705e-17,1.0749688212373146e-17
0.19652276039123534,0.003007793426513672,0.1,0.1,"(5, 5)",10.0,"{'MLP__hidden_layer_sizes': (5, 5), 'MLP__learning_rate_init': 10.0}",173,0.1,0.1,0.1,0.10000000000000002,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.02271894389269631,0.0003170342706570405,1.0747897164823705e-17,1.0749688212373146e-17
2.2581048011779785,0.0039103031158447266,0.0994167472365054,0.0911224814503872,"(10, 10)",1e-05,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 1.0000000000000001e-05}",238,0.09949081519400213,0.10221320995301712,0.07501552447913863,0.09105366226573847,0.039033626900702854,0.09647131822455117,0.10376104657310753,0.10114994083180123,0.17986568433472208,0.064724275976828,2.508205508430024,0.0002003908937421167,0.04632087147026398,0.01377704063655204
2.185712194442749,0.003810262680053711,0.1011653944196264,0.10153517357511828,"(10, 10)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 2.8942661247167517e-05}",128,0.10000698392564573,0.10187019394087214,0.10073017886399843,0.10168567115030193,0.10071341744244867,0.1019690535811308,0.10402786380047431,0.10052948398954756,0.10035012436565581,0.10162146521373894,0.06050278414574531,0.00024574891849322446,0.0014554278385638822,0.0005180729320558415
1.027632474899292,0.0035094738006591795,0.10134376481175483,0.10118113930560542,"(10, 10)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 8.3767764006829236e-05}",127,0.09967900367694248,0.10172965083449173,0.10209985881144912,0.10090390476767484,0.10057254977462683,0.10141958273206642,0.10372218529540612,0.10043885605970812,0.10064695456223402,0.10141370213408592,0.1397264836295202,0.0003171850167553505,0.0014198667720354593,0.0004559932105406656
0.5137661933898926,0.003910493850708008,0.10107562281722372,0.10143003146758504,"(10, 10)",0.000242446201708,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.00024244620170823283}",130,0.10101161219204664,0.10259127171077974,0.10175202156334232,0.1011856412113573,0.10041761987813994,0.10140786913473712,0.10215557351541608,0.10062950687515004,0.10004093883884833,0.10133586840590106,0.11017835651661331,0.00020060553413569273,0.0007912400134196402,0.0006416234057498408
0.35915522575378417,0.003710031509399414,0.10180023442619858,0.10204033713799476,"(10, 10)",0.00070170382867,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.00070170382867038299}",124,0.10251053251489274,0.10418389611429317,0.1015490158327482,0.10057021121506492,0.10094611429477453,0.10146987827087099,0.1020354774385546,0.10058160345652248,0.10195990676448662,0.10339609663322229,0.10049236429655091,0.000401020078398242,0.0005250731932402694,0.0014864404727792649
0.5192807674407959,0.004010772705078125,0.10600121571347584,0.10719551909491862,"(10, 10)",0.0020309176209,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.0020309176209047371}",98,0.1015588688305511,0.1043630848871394,0.10168046463868567,0.10049013368393721,0.11309559672925774,0.11452622369506148,0.10123079595752073,0.10062334976899938,0.11244659720225449,0.1159748034394556,0.41405385807582173,0.0004485140195572455,0.005532100509291452,0.006737853519282558
0.4833852291107178,0.003509330749511719,0.10959563235586213,0.11097171941101922,"(10, 10)",0.00587801607227,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.0058780160722749115}",82,0.10072142064372919,0.1022834894473658,0.11488223591323321,0.1172759770970496,0.11529402326968524,0.11626418592044482,0.10471486623260871,0.10547469748555137,0.11237078383801898,0.11356024710468443,0.1826382025756553,0.00031726049194650814,0.005843871747253681,0.006002614968437269
0.5899686336517334,0.003709840774536133,0.11402689636671279,0.11446595974566429,"(10, 10)",0.0170125427985,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.017012542798525893}",39,0.11292145159950773,0.11394913490139136,0.10924641554735101,0.11028372537144175,0.1155112988591663,0.11513986231106513,0.11790325119881329,0.11806464171966365,0.11455558028300886,0.11489243442475958,0.2411817522397944,0.00024553490343654004,0.0028838808631052697,0.002503786314769593
0.4436798095703125,0.0036098003387451173,0.11442866464170115,0.11531624088572505,"(10, 10)",0.0492388263171,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.049238826317067413}",34,0.11612518592342597,0.11559019973843017,0.11197020317560985,0.1129145703013269,0.1108875625721987,0.11152286253223806,0.11581506714805806,0.1162002997016848,0.11734803605035987,0.12035327215494541,0.09370513595178337,0.00020067699592582475,0.0025260599862641634,0.0030458508951957054
0.3644691467285156,0.0034091949462890627,0.11104414215440843,0.11113842754662599,"(10, 10)",0.14251026703,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.14251026703029993}",73,0.10691363337787947,0.10581109250524959,0.11231022597718332,0.11220120089508594,0.10967407717804102,0.1107598938417184,0.11295100231128297,0.11169542195322217,0.11337772435976153,0.11522452853785387,0.08862582327761839,0.00020065307617187498,0.0024343952495028257,0.0030548236505080813
0.21356792449951173,0.0036096572875976562,0.1,0.1,"(10, 10)",0.41246263829,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 0.41246263829013563}",173,0.1,0.1,0.1,0.09999999999999999,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.022319220905715843,0.00020062931222851804,1.0747897164823705e-17,1.0749688212373146e-17
0.1781735897064209,0.0027074813842773438,0.1,0.1,"(10, 10)",1.19377664171,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 1.1937766417144382}",173,0.1,0.1,0.1,0.10000000000000002,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.026691572561981045,0.0006016890848243984,1.0747897164823705e-17,1.0749688212373146e-17
0.18569345474243165,0.0029077053070068358,0.09998398079743692,0.0999992157105798,"(10, 10)",3.45510729459,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 3.4551072945922181}",226,0.09991996798719488,0.09999607855289894,0.1,0.10000000000000002,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.053329783041297416,0.00020048637454771936,3.202240112638206e-05,1.5685788404287691e-06
0.16393570899963378,0.003108310699462891,0.1,0.1,"(10, 10)",10.0,"{'MLP__hidden_layer_sizes': (10, 10), 'MLP__learning_rate_init': 10.0}",173,0.1,0.1,0.1,0.10000000000000002,0.10000000000000002,0.1,0.09999999999999999,0.1,0.09999999999999999,0.10000000000000002,0.007536977491134934,0.00037529833182803904,1.0747897164823705e-17,8.777083671441753e-18
1.93705096244812,0.003910350799560547,0.09957869075128734,0.0997506233597388,"(15, 15)",1e-05,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 1.0000000000000001e-05}",236,0.0990832748193617,0.09983634100158403,0.10049278201846776,0.09956631249654381,0.09842021714346116,0.10003913304463394,0.10007311509585025,0.09963869486613981,0.09982490429323536,0.09967263538979242,0.23092716523444928,0.0005846721154825498,0.0007387317283332963,0.000169213449719092
0.8211837768554687,0.004010725021362305,0.09950518810557368,0.09974669502183257,"(15, 15)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 2.8942661247167517e-05}",237,0.09883177799421655,0.09978132273292736,0.10052564421995214,0.09953450664572584,0.09831872371590147,0.10002018784097441,0.10003308307022976,0.09961583522308559,0.0998177442471239,0.0997816226664496,0.15343260850856918,0.0004485674437168921,0.0008098810710193074,0.00016695240923042718
0.4974247455596924,0.004211521148681641,0.09977159238860636,0.0997927327994134,"(15, 15)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 8.3767764006829236e-05}",233,0.0992844685043829,0.10002110713296714,0.10086723368592722,0.09951198576204337,0.09817564761753758,0.10015340729381607,0.10081820173119627,0.09963631656611417,0.09971327180650033,0.09964084724212632,0.10108777117600341,0.000401210813248046,0.0010083699617153361,0.00024843312447526256
0.3422101020812988,0.004010725021362305,0.09979635700214785,0.10009273602200479,"(15, 15)",0.000242446201708,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.00024244620170823283}",232,0.0995788881590372,0.10000250769638573,0.10059695576343744,0.10010551088289485,0.09774373900503598,0.10063614533857712,0.10090819825671857,0.09969640911976214,0.10015515952167113,0.10002310707240414,0.041602157008304996,0.00044835409430209747,0.0011195385640082377,0.00030512988618492575
0.9197454452514648,0.003810214996337891,0.10543076368441417,0.10663672842447676,"(15, 15)",0.00070170382867,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.00070170382867038299}",102,0.10122441429401949,0.10173630065526049,0.10004920836259032,0.10184115894704884,0.09799948281199272,0.10054819541093686,0.11735120171608986,0.11693328678727855,0.11054429196967766,0.11212470032185905,0.5843727184660388,0.0006018241359358861,0.007349513124161381,0.006636548242213728
0.6792059421539307,0.003709697723388672,0.1106751712493527,0.11229286383683487,"(15, 15)",0.0020309176209,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.0020309176209047371}",76,0.11638294940617756,0.11568406546935592,0.10802069884557598,0.11250525996692483,0.11563985971747191,0.11662731569829975,0.10176148465942565,0.10231486305719201,0.1115629832794976,0.11433281499240187,0.2174619520984061,0.00024565151898962216,0.005376152814205868,0.005177928810702204
0.5861604690551758,0.0034092426300048827,0.11543600501676139,0.11658355505309392,"(15, 15)",0.00587801607227,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.0058780160722749115}",20,0.11338552402092916,0.11353433949743594,0.11710637085022688,0.11783646081032273,0.1169324522261735,0.11733766170776884,0.11579890327356222,0.11687730998415827,0.11395674349767687,0.11733200326578386,0.035120804327350055,0.00037520938888742144,0.001520290996245347,0.0015545180522973732
0.4879976749420166,0.003810262680053711,0.1215279300354156,0.1196749118308255,"(15, 15)",0.0170125427985,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.017012542798525893}",2,0.11501009837897423,0.1151240667740661,0.1162105974465258,0.11718656385481248,0.12290077617418099,0.12040092330816171,0.11840506367358036,0.11985029665440106,0.13512874291882776,0.12581270856268617,0.10615125284875725,0.0006017208382769515,0.007311134561202182,0.0036092233957892832
0.40808606147766113,0.0036097049713134767,0.11387611632667023,0.11556440573730016,"(15, 15)",0.0492388263171,"{'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.049238826317067413}",43,0.11153561424569829,0.11125518452951712,0.10971881205312313,0.11096672627942847,0.11925560790353879,0.12111799730957482,0.1157390062993791,0.11646541174186914,0.11313331930291756,0.1180167088261112,0.1993404244798807,0.0008023023941885929,0.003338681099821308,0.003933853719350635
